,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.GoodForMeal,attributes.BusinessParking,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.Ambience,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.BusinessAcceptsCreditCards,Chinese,French,Mexican,Italian,Indian,Japanese,American
1717,y4ETe3DkcIjjr_eyeg5U5g,Cornish Pasty,10 E Charleston Blvd,Las Vegas,NV,89104,36.158705,-115.15293,4.5,931,1,"Food, Bars, Pubs, Gastropubs, Nightlife, Restaurants, British, Specialty Food",1,0,2,1,1,average,1,2,0,1,1,0,free,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1718,ruPFtD9dU6Cv9_wpzIR4UQ,Coronado Cafe,9777 S Las Vegas Blvd,Las Vegas,NV,89183,36.01163429,-115.1758912,3,485,1,"Restaurants, Diners",1,0,2,2,0,average,1,2,0,1,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
1719,HVFKw_1abKVGYscxYKlKYA,Al's Beef,6840 W Sahara Ave,Las Vegas,NV,89146,36.14463432,-115.2415717,3.5,168,0,"Hot Dogs, Restaurants, Sandwiches, Italian",1,0,1,1,1,average,1,1,1,1,1,1,free,none,casual,1,0,1,0,0,0,1,0,0,0
1720,dCUuzw3R2rPqKyN2Zl9zRw,Fiamma Italian Kitchen,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.1022507,-115.1699679,4,859,1,"Bars, Italian, Nightlife, Wine Bars, Restaurants",0,1,1,2,0,average,1,3,0,0,1,1,no,full_bar,dressy,1,0,1,0,0,0,1,0,0,0
1722,xVEtGucSRLk5pxxN0t4i6g,Eiffel Tower,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.112477,-115.172189,4,1852,1,"Cocktail Bars, French, Bars, Nightlife, Steakhouses, Restaurants",0,1,1,2,0,average,0,4,0,0,2,0,free,full_bar,dressy,1,0,1,0,1,0,0,0,0,0
1723,cUpdeZJawIwOl6G21z7CzA,Giordano's,8730 W Charleston Blvd,Las Vegas,NV,89117,36.1595962,-115.2864182,3.5,236,1,"Italian, Restaurants, Salad, Pizza",1,1,3,1,1,average,1,2,0,1,2,1,free,full_bar,casual,1,0,1,0,0,0,1,0,0,0
1724,aQ222ydz_GSRZV66xNt4kQ,Sen of Japan,"8480 W Desert Inn Rd, Ste F1",Las Vegas,NV,89117,36.1298813,-115.2763963,4.5,507,1,"Restaurants, Sushi Bars, Japanese",1,1,1,1,0,average,1,2,0,1,1,1,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1725,#NAME?,8 Noodle Bar,11011 W Charleston Blvd,Las Vegas,NV,89135,36.15690674,-115.3329909,3.5,262,1,"Restaurants, Chinese, Japanese, Asian Fusion",1,0,3,2,0,average,1,2,0,1,1,0,free,full_bar,casual,1,0,1,1,0,0,0,0,1,0
1726,tVW7pefO8xIgWMF86oVhKQ,Firehouse Subs,"6070 S Rainbow Blvd, Ste 1",Las Vegas,NV,89118,36.0785053,-115.2416664,4,117,1,"Fast Food, Restaurants, Sandwiches, Delis",1,1,2,1,1,average,1,1,0,1,1,1,no,none,casual,1,0,1,0,0,0,0,0,0,0
1727,upB0RQl-l529IVwgOpwOQQ,The Great Greek,5020 Blue Diamond Rd,Las Vegas,NV,89139,36.03217122,-115.2100866,4.5,342,1,"Mediterranean, Greek, Restaurants, Salad",1,0,3,1,1,average,1,2,1,1,1,1,free,none,casual,1,0,1,0,0,0,0,0,0,0
1728,ZpMoI5EECS6Rm7KigN1gPg,Jasmine,3600 S Las Vegas Blvd,Las Vegas,NV,89109,36.11263139,-115.1750644,3.5,352,1,"Chinese, Restaurants, Japanese, Bars, Nightlife",0,1,1,1,0,average,1,4,0,0,1,0,free,full_bar,dressy,1,0,1,1,0,0,0,0,1,0
1729,dPbvWt-6YVxtGkeh7f9JpQ,Firehouse Subs,"9555 S Eastern Ave, Ste 130",Las Vegas,NV,89123,36.01614534,-115.1194084,3.5,134,1,"Sandwiches, Delis, Restaurants, Fast Food",1,0,1,1,1,average,1,1,1,1,1,1,no,none,casual,1,0,1,0,0,0,0,0,0,0
1730,Hsn3CYnTsrQ2nJzTKefDQA,Pho Saigon 8,6910 S Rainbow Blvd,Las Vegas,NV,89118,36.0627912,-115.2414903,4,192,1,"Coffee & Tea, Food, Restaurants, Vietnamese, Sandwiches",1,1,4,2,1,average,1,1,0,0,1,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
1732,PM0A7ZgbxvtbRCj931PbyQ,Shabu Grill,"1263 E Silverado Ranch, Ste 106",Las Vegas,NV,89183,36.013144,-115.136143,3.5,286,0,"Hot Pot, Food, Asian Fusion, Japanese, Do-It-Yourself Food, Restaurants, Korean, Chinese",1,1,2,1,0,average,0,2,0,1,1,1,free,none,casual,1,0,1,1,0,0,0,0,1,0
1733,5OqrwhtZ3mcmUSwLINZTWQ,Blossom,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.10676312,-115.1770871,4,318,1,"Chinese, Restaurants",0,1,1,1,0,average,0,3,0,0,3,0,free,full_bar,dressy,1,0,1,1,0,0,0,0,0,0
1734,MqYYYNA-ZYvV-1w5qcmMoA,Aureole,3950 S Las Vegas Blvd,Las Vegas,NV,89119,36.09125611,-115.1764825,3.5,692,1,"Seafood, American (New), Restaurants, American (Traditional), Food, Bars, Wine Bars, Nightlife",0,1,1,1,0,average,0,4,0,0,1,0,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
1735,ai8nfTBNvL579cjIuqZajQ,Manhattan Pizza,"8550 W Charleston Blvd, Ste 105",Las Vegas,NV,89117,36.160023,-115.2795912,4,179,1,"Desserts, Pizza, Sandwiches, Restaurants, Salad, Food",1,0,2,1,1,average,1,2,0,1,1,1,no,none,casual,1,1,1,0,0,0,0,0,0,0
1736,zXBrfL_ohYMuBZWvF8EcSA,Café Zupas,7521 W Lake Mead Blvd,Las Vegas,NV,89128,36.19568314,-115.257726,3.5,357,1,"Desserts, Salad, Food, Restaurants, Sandwiches, Soup, American (New)",1,0,2,0,1,average,1,1,1,1,1,0,free,none,casual,1,0,1,0,0,0,0,0,0,1
1737,XQJr9_jZR1vOoZVcZfDDwQ,Cracker Barrel Old Country Store,8350 Dean Martin Dr,Las Vegas,NV,89139,36.0379386,-115.1818294,3,816,1,"Event Planning & Services, Diners, American (Traditional), Food, Caterers, Southern, Restaurants, Comfort Food, Breakfast & Brunch, Desserts, Salad",1,0,5,1,1,average,1,2,0,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,1
1739,#NAME?,Jaburritos,3535 S Las Vegas Blvd,Las Vegas,NV,89109,36.11757547,-115.1702916,4.5,384,1,"Seafood, Sushi Bars, Mexican, Japanese, Restaurants, Asian Fusion",1,0,2,3,1,average,1,2,1,0,2,0,free,beer_and_wine,casual,1,0,1,0,0,1,0,0,1,0
1740,GXDRFAunLh0aRao6ERnM4A,Pizzeria Francesco's,3300 Las Vegas Blvd S,Las Vegas,NV,89109,36.124746,-115.172075,3,103,1,"Italian, Pizza, Restaurants",1,0,1,0,0,average,1,2,0,0,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,1,0,0,0
1741,iIwKW2cBAxjElE8eUzjwqA,Bobby's Burger Palace,3750 South Las Vegas Blvd,Las Vegas,NV,89109,36.10583003,-115.173315,4,1249,1,"Sandwiches, Burgers, Restaurants, American (Traditional), Salad",1,0,2,1,0,average,1,2,0,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1743,FhVYpbvE8IQeUHAcwPPIXg,Gabriella's Italian Grill & Pizzeria,"8878 S Eastern Ave, Ste 104",Las Vegas,NV,89123,36.02818,-115.1149077,3.5,152,0,"Arts & Entertainment, Desserts, Italian, Restaurants, Gelato, Food, Pizza",1,1,2,1,1,average,1,2,1,1,1,1,no,full_bar,casual,1,1,1,0,0,0,1,0,0,0
1744,9-cVW8wSRoE6Nmnc7v0uUA,Pantry - 24 Hour Kitchen,3400 Las Vegas Blvd S,Las Vegas,NV,89109,36.121274,-115.17521,3.5,637,1,"Restaurants, American (New), American (Traditional)",1,0,5,1,0,average,1,2,0,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1745,WSGHEQdcdbBWXDpna99EiQ,Teriyaki Madness,7481 West Lake Mead,Las Vegas,NV,89128,36.1955672,-115.2567757,3.5,130,1,"Japanese, Restaurants, Asian Fusion, Food, Hawaiian",1,0,2,1,0,average,1,1,1,1,1,1,free,none,casual,1,0,1,0,0,0,0,0,1,0
1746,BnpuVvPy3sfLlkqKCx6Xnw,Grand Cafe,11011 W Charleston Blvd,Las Vegas,NV,89135,36.1564004,-115.3335562,2.5,373,1,"Bars, Burgers, Wine Bars, Restaurants, Nightlife, Cafes, Breakfast & Brunch, American (Traditional)",1,0,4,2,0,average,1,2,1,0,1,1,paid,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1747,cyzOijFJ82cae6qH6L8vuw,Arawan Thai Bistro and Dessert,"953 E Sahara Ave, Ste E-14",Las Vegas,NV,89109,36.14228575,-115.1425208,4.5,835,1,"Food, Restaurants, Thai, Seafood, Desserts",1,1,3,2,1,quiet,1,2,0,1,2,0,free,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
1748,N-A-Ys0zNx1gmA9_kTlQdA,Good Company Cafe,"1263 E Silverado Ranch Blvd, Ste 105B",Las Vegas,NV,89183,36.0127369,-115.1360167,4.5,125,0,"Food, Delis, American (Traditional), American (New), Vegetarian, Sandwiches, Juice Bars & Smoothies, Restaurants",1,0,1,1,1,quiet,1,1,0,1,2,0,no,none,casual,1,0,1,0,0,0,0,0,0,1
1750,S9CrHJJnns3cqdGca7mQWQ,Chopstix,430 E Silverado Ranch Blvd,Las Vegas,NV,89183,36.01463058,-115.1539398,3.5,114,1,"Chinese, Restaurants",1,0,2,1,1,average,1,1,0,1,1,1,no,none,casual,1,1,1,1,0,0,0,0,0,0
1751,xinvYQjpFtFY_jTZPZ5uUw,Mr Sandwich,"4626 S Maryland Pkwy, Ste C",Las Vegas,NV,89119,36.105748,-115.136843,3.5,191,1,"Juice Bars & Smoothies, Sandwiches, Vietnamese, Food, Restaurants",1,0,1,0,0,average,1,1,0,1,1,1,no,none,casual,1,1,1,0,0,0,0,0,0,0
1752,2weQS-RnoOBhb1KsHKyoSQ,The Buffet,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.12688722,-115.16559,3.5,4400,1,"Beauty & Spas, Food, Event Planning & Services, Hotels, Buffets, Casinos, Day Spas, Restaurants, Arts & Entertainment, Hotels & Travel",1,0,3,2,0,average,0,3,0,0,1,0,no,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1753,_K2_Yf_ltfhuJ2JGCOs85g,S7 Buffet,4100 S Paradise Rd,Las Vegas,NV,89169,36.1137276,-115.1523206,2.5,114,1,"Buffets, Restaurants",1,0,1,2,0,average,0,2,0,1,1,1,no,none,casual,1,0,1,0,0,0,0,0,0,0
1756,8f5JVaK2mZCu9lct23dhtQ,Chuck E. Cheese's,4175 S Grand Canyon,Las Vegas,NV,89147,36.11342973,-115.3079676,2.5,133,1,"Arts & Entertainment, Pizza, Restaurants, Arcades, Party & Event Planning, Event Planning & Services",1,1,2,1,0,very_loud,1,2,0,0,1,0,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,0,0
1757,czx3G3V_f-4ZDg9YKJ0YQA,Osaka Summerlin,7511 W Lake Mead Blvd,Las Vegas,NV,89128,36.19567313,-115.2573411,2.5,489,1,"Salad, Restaurants, Sushi Bars, Japanese",1,1,1,1,0,average,1,2,1,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,1,0
1758,WDYE-OCXNgKyXGNuBjMgEw,Table 34,"600 E Warm Springs Rd, Ste 180",Las Vegas,NV,89119,36.0574329,-115.1494979,4,275,1,"American (New), Restaurants",0,1,1,1,1,average,1,2,1,1,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1759,E0OKctOhZpUQgwUUBc_RwA,The Habit Burger Grill,"4830 Blue Diamond Rd, Ste 130",Las Vegas,NV,89139,36.0333979,-115.2071179,4,274,1,"Salad, Restaurants, Burgers, Sandwiches, Food, Food Trucks",1,0,2,1,1,average,1,1,1,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,0,0
1760,LXt2Aycp2ILMWQmKsjl4Wg,Firehouse Subs,"9921 W Charleston Blvd, Ste 4",Las Vegas,NV,89117,36.15793228,-115.3133496,4,103,1,"Delis, Fast Food, Sandwiches, Restaurants",1,0,2,1,1,average,1,1,0,1,1,1,no,none,casual,1,0,1,0,0,0,0,0,0,0
1761,#NAME?,Ichi Ramen House,"7920 W Tropical Pkwy, Ste 170",Las Vegas,NV,89149,36.2714973,-115.2675984,4,476,1,"Japanese, Sushi Bars, Asian Fusion, Restaurants, Ramen",1,0,2,0,0,average,1,2,0,1,1,0,free,beer_and_wine,casual,0,0,1,0,0,0,0,0,1,0
1762,PyrcymoNDAJDm_Zn9yl-7A,Café Berlin,4850 W Sunset Rd,Las Vegas,NV,89118,36.07244699,-115.2071428,4.5,518,1,"German, Restaurants, Cafes",1,1,2,1,1,average,1,2,0,1,1,1,free,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
1763,lmxA0dJM0XsPCIHPXhEQ-g,Sake Rok,3786 Las Vegas Blvd S,Las Vegas,NV,89109,36.1026743,-115.1753212,4,822,1,"Asian Fusion, Restaurants, Bars, Japanese, Sushi Bars, Nightlife",0,1,1,1,1,average,1,2,1,0,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,1,0
1764,JcFyuyo0Rt6gDiVZ9yJ3VQ,Krayvings,"11770 W Charleston Blvd, Ste 150",Las Vegas,NV,89135,36.15933469,-115.3515271,4,483,1,"Restaurants, Breakfast & Brunch, American (New), Juice Bars & Smoothies, Sandwiches, Food",1,0,3,1,1,average,1,2,1,1,1,1,free,none,casual,1,0,1,0,0,0,0,0,0,1
1765,XZ7eQLjyGXf6y69UT4SGhg,Cafe Breizh,"3555 S Fort Apache Rd, Ste 141",Las Vegas,NV,89147,36.124693,-115.297912,4.5,349,1,"Food, Cafes, French, Breakfast & Brunch, Bakeries, Restaurants, Creperies",1,0,4,0,0,average,1,1,1,1,2,0,free,none,casual,1,0,1,0,1,0,0,0,0,0
1766,wZkjm9TGa7nXLYHxhIRO5w,California Sushi Burrito,"4545 Spring Mountain Rd, Ste 101",Las Vegas,NV,89102,36.1256356,-115.2024865,4.5,137,0,"Restaurants, Fast Food, Food, Poke, Japanese, Asian Fusion, Sushi Bars",1,0,3,1,1,quiet,1,1,1,1,3,0,free,none,casual,1,0,1,0,0,0,0,0,1,0
1768,nnDLapJk1z2NJE0-XzwMlQ,Gallagher's Steakhouse,3790 Las Vegas Blvd S,Las Vegas,NV,89109,36.102645,-115.174534,4,1148,1,"Restaurants, Steakhouses",0,1,1,1,0,average,0,3,0,0,1,0,no,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1769,kd1VNJdd92T2eQ4hqvYQ5A,Above the Crust,7810 W Ann Rd,Las Vegas,NV,89149,36.2640321,-115.2662092,4,267,1,"Salad, Pizza, Restaurants, Chicken Wings",1,0,2,1,1,average,1,1,1,1,1,1,free,none,casual,1,1,1,0,0,0,0,0,0,0
1770,dTsyfvRfN-zFdsgIDuQllQ,Alder & Birch,4500 W Tropicana Ave,Las Vegas,NV,89103,36.10256274,-115.2011897,4.5,146,1,"Nightlife, Cocktail Bars, Steakhouses, American (Traditional), Bars, Restaurants",0,1,1,2,0,average,0,3,0,0,2,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1771,ZgPnRzWjQR5NtiauGBww7g,Great Harvest Bread Company,"10180 W Tropicana Ave, Ste 131",Las Vegas,NV,89147,36.1008766,-115.3147099,4,113,1,"Food, Desserts, Bakeries, Sandwiches, Bagels, Coffee & Tea, Breakfast & Brunch, Restaurants, Cafes",1,0,1,1,1,quiet,1,1,1,1,1,1,free,none,casual,1,0,1,0,0,0,0,0,0,0
1772,PbyqDJf815zRn-7p6vYpAQ,Umami Burger -  SLS Las Vegas,2535 S Las Vegas Blvd,Las Vegas,NV,89109,36.1427564,-115.1578748,3.5,1020,1,"Sports Bars, Restaurants, Burgers, Bars, Diners, Nightlife",1,1,2,2,1,average,1,2,1,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1773,ZG8PZgaMKhdJUpNxkc9Diw,595 Craft And Kitchen,"4950 S Rainbow Blvd, Ste 100",Las Vegas,NV,89118,36.09878126,-115.242505,4.5,358,1,"Restaurants, Asian Fusion, Bars, Cocktail Bars, Nightlife, Gastropubs, Beer Bar",0,0,3,1,1,average,1,2,0,0,3,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,0
1774,B7qQmqD9H2UoOpShmHTfZw,Soulfish Poke,"9500 S Eastern Ave, Ste 110",Las Vegas,NV,89123,36.0164931,-115.1170689,3.5,174,0,"Specialty Food, Restaurants, Food, Japanese, Hawaiian, Poke",1,0,1,1,0,quiet,1,2,1,1,1,0,no,none,casual,0,0,1,0,0,0,0,0,1,0
1775,eiTWTVThkHr-DKXxIysbgA,Sweet Poké,"7965 S Rainbow Blvd, Ste 135",Las Vegas,NV,89139,36.04375,-115.243965,4.5,249,1,"Japanese, Asian Fusion, Hawaiian, Restaurants, Food, Poke",1,0,2,1,1,average,1,2,0,1,2,0,free,none,casual,1,0,1,0,0,0,0,0,1,0
1776,Gt4z3AylNTsEPDkzkaC7HA,Stacks & Yolks,"7150 S Durango Dr, Ste 140",Las Vegas,NV,89113,36.057847,-115.278523,3,959,1,"Burgers, Food, Restaurants, Breakfast & Brunch, Sandwiches, American (Traditional), Pretzels",1,0,3,0,0,average,1,2,1,1,1,0,free,none,casual,1,0,1,0,0,0,0,0,0,1
1777,VbEK6-etnKKaPamrG2jWjQ,Haute Doggery,"3545 Las Vegas Blvd, Ste L-30",Las Vegas,NV,89109,36.11737,-115.171964,3,293,1,"Restaurants, Hot Dogs, American (Traditional)",1,0,3,2,1,average,1,1,1,0,1,0,free,beer_and_wine,casual,0,0,1,0,0,0,0,0,0,1
1778,Xj7DIGRHEchJ-VVdISazQQ,Javier's,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.10732541,-115.176579,4,1255,1,"Mexican, Nightlife, Bars, Restaurants",0,1,1,1,0,average,0,3,0,0,1,1,free,full_bar,casual,1,0,1,0,0,1,0,0,0,0
1779,mIzlYJ0n8cXIHs1JiPN8kg,GO!KU J-Wraps & Ramen,"4300 W Spring Mountain Rd, Ste 108",Las Vegas,NV,89102,36.126778,-115.197833,4.5,189,0,"Sushi Bars, Vegetarian, Ramen, Vegan, Japanese, Restaurants, Noodles",1,0,3,2,1,average,1,1,0,1,2,1,free,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1780,0_mJttUgHIzC-NO18gcgBA,La Mojarra Loca Grill,2797 S Maryland Pkwy,Las Vegas,NV,89109,36.13783522,-115.1372932,4,265,1,"Restaurants, Mexican, Seafood, Bars, Nightlife",1,1,5,1,1,average,1,2,0,1,1,1,no,full_bar,casual,1,0,1,0,0,1,0,0,0,0
1781,sqRX-XLlhx4rs2c1TpBf8A,Raku,"5030 Spring Mountain Rd, Ste 2",Las Vegas,NV,89146,36.127033,-115.210028,4.5,1457,1,"Desserts, Food, Seafood, Restaurants, Japanese",0,1,2,1,0,average,0,3,0,0,1,0,no,beer_and_wine,casual,1,0,1,0,0,0,0,0,1,0
1782,C5azlhXSTOlqVAM3nl95nw,Oasis Asian Kitchen,"4011 S Buffalo Dr, Ste B106",Las Vegas,NV,89147,36.11668139,-115.2623145,4.5,169,1,"Restaurants, Chinese, Asian Fusion, Vegetarian, Food, Thai",1,0,2,1,1,quiet,1,1,0,1,1,1,no,none,casual,1,1,1,1,0,0,0,0,0,0
1783,zr42_UsWfaIF-rcp37OpwA,Kitchen Table Squared,9205 W Russell Rd,Las Vegas,NV,89148,36.0844541,-115.2932036,4,219,1,"Bars, American (New), Breakfast & Brunch, Cocktail Bars, Nightlife, Restaurants, American (Traditional), Latin American, Modern European",1,1,5,1,0,average,0,2,0,0,3,0,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1784,99kGGQoig4YaRi-52VtqMA,Tropical Smoothie Cafe,"6555 South Jones Boulevard, #110",Las Vegas,NV,89118,36.0698311,-115.2249947,2,190,1,"Cafes, Restaurants, Breakfast & Brunch, Food, Juice Bars & Smoothies, Sandwiches",1,0,3,1,1,average,1,1,1,1,1,1,no,none,casual,1,0,1,0,0,0,0,0,0,0
1785,YTCCJ3ShO-zg0dlx1nk6dw,Morimoto,3799 Las Vegas Blvd S,Las Vegas,NV,89119,36.102697,-115.169058,4.5,578,1,"Sushi Bars, Restaurants, Bars, Nightlife, Japanese, Teppanyaki, American (New)",0,1,2,2,0,average,1,3,0,0,3,1,free,full_bar,dressy,1,0,1,0,0,0,0,0,1,1
1786,TfabYPasZ1oOMN6JLa-yvw,India Palace,505 E Twain Ave,Las Vegas,NV,89169,36.121237,-115.151852,4,765,1,"Herbs & Spices, Food, Pakistani, Specialty Food, Indian, Halal, Restaurants",1,1,2,1,1,average,1,2,0,1,1,1,free,full_bar,casual,1,1,1,0,0,0,0,1,0,0
1787,hT86CbF0p75wKqgAEbWVrA,Khun Chai Thai Restaurant,"3650 S Decatur Blvd, Ste 1",Las Vegas,NV,89103,36.12429156,-115.2078325,4,176,0,"Beer, Wine & Spirits, Thai, Food Delivery Services, Restaurants, Food",1,0,3,1,1,average,1,2,0,0,1,1,free,beer_and_wine,casual,1,1,1,0,0,0,0,0,0,0
1788,19S0gFtg5GTX6CkiApJiAQ,Frijoles & Frescas Grilled Tacos,7000 W Charleston Blvd,Las Vegas,NV,89117,36.1594235,-115.2515385,4,481,1,"Mexican, Restaurants, Event Planning & Services, Caterers",1,0,2,1,1,average,1,1,0,1,1,0,free,none,casual,1,0,1,0,0,1,0,0,0,0
1789,9cw870n3gsGikVoOT5YOYg,Pier 215,"7060 S Durango Dr, Ste 101",Las Vegas,NV,89113,36.06092286,-115.2773718,4.5,601,1,"Asian Fusion, American (Traditional), American (New), Restaurants, Sushi Bars, Seafood, Japanese",1,1,2,1,1,average,1,2,0,0,2,1,no,full_bar,casual,1,0,1,0,0,0,0,0,1,1
1790,AjWFFZN8KwyqJzzi0DyEsw,Burger Brasserie,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.112648,-115.170283,3.5,675,1,"Burgers, Restaurants, American (Traditional)",0,1,2,1,0,average,1,2,0,0,1,1,no,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1791,fAo-3jt3oD69nwnr5M6FLQ,Wing Lei,3131 Las Vegas Blvd S,Las Vegas,NV,89109,36.125645,-115.165705,4,282,1,"Chinese, Seafood, Restaurants",0,1,1,2,0,quiet,0,4,0,0,1,0,no,full_bar,dressy,1,0,1,1,0,0,0,0,0,0
1792,SsN-SaGGkJn2Qm-jSDQ4aQ,Trevi Italian Restaurant,3500 S Las Vegas Blvd,Las Vegas,NV,89109,36.11896409,-115.1757905,3.5,888,1,"Italian, Restaurants, Ice Cream & Frozen Yogurt, Pizza, American (Traditional), Food Stands, Food",1,1,2,1,0,average,1,2,0,0,1,1,free,full_bar,casual,1,0,1,0,0,0,1,0,0,1
1793,EAwh1OmG6t6p3nRaZOW_AA,"Ellis Island Hotel, Casino & Brewery",4178 Koval Ln,Las Vegas,NV,89109,36.1129962,-115.1633962,4,2190,1,"Bars, Food, Pubs, American (Traditional), Arts & Entertainment, Nightlife, Restaurants, Breweries, Karaoke, Barbeque, Casinos",0,0,1,2,0,average,0,1,0,0,1,1,free,full_bar,casual,1,0,1,0,0,0,0,0,0,1
1794,fL-b760btOaGa85OJ9ut3w,Rollin Smoke Barbeque,"3185 S Highland Dr, Ste 2",Las Vegas,NV,89109,36.1321875,-115.1770963,4.5,2862,1,"Food, Burgers, Caterers, Soul Food, Event Planning & Services, American (Traditional), Street Vendors, Barbeque, Restaurants",1,0,2,2,1,average,1,2,1,1,1,1,free,none,casual,1,1,1,0,0,0,0,0,0,1
1795,9lqPRnnxUA47dacFK9lhtQ,Va Bene Caffè,3708 Las Vegas Blvd S,Las Vegas,NV,89109,36.10956362,-115.1742197,3.5,194,1,"Food, Desserts, Cafes, Coffee & Tea, Restaurants",1,0,1,1,0,average,1,2,0,0,1,0,free,none,casual,0,0,1,0,0,0,0,0,0,0
1796,lAR6Lj6-zBxQNqflZt0zTQ,Buca di Beppo Italian Restaurant,412 E Flamingo Rd,Las Vegas,NV,89169,36.11494373,-115.1518317,3,421,1,"Tapas Bars, Italian, Caterers, Food, Pizza, Restaurants, Event Planning & Services",1,1,1,1,1,average,1,2,0,0,1,0,no,full_bar,casual,1,1,1,0,0,0,1,0,0,0
1797,UAMTM6LMA2on079oBMFBPQ,Lazy Joe's Fish & Chips,"7835 S Rainbow Blvd, Ste 22",Las Vegas,NV,89139,36.0458007,-115.2440943,3.5,344,1,"Restaurants, Mediterranean, Gluten-Free, Seafood, Fish & Chips",1,1,2,1,1,average,1,2,0,1,1,1,free,none,casual,1,1,1,0,0,0,0,0,0,0
1798,VG0nWxGsPixYLsyi49gyxQ,Hugo's Cellar,202 Fremont St,Las Vegas,NV,89101,36.169849,-115.143368,4.5,888,1,"Seafood, American (Traditional), Arts & Entertainment, Hotels, Restaurants, American (New), Event Planning & Services, Casinos, Steakhouses, Hotels & Travel",0,1,1,2,0,quiet,0,3,0,0,1,0,no,full_bar,dressy,1,0,1,0,0,0,0,0,0,1
1799,NnV0LkIs5YjUSPzAP1nWXQ,Baan Thai Restaurant,"5115 W Spring Mountain Rd, Ste 208",Las Vegas,NV,89146,36.12558,-115.211031,4,117,1,"Restaurants, Thai, Vegetarian, Chinese, Vegan, Asian Fusion",1,1,3,1,1,quiet,1,2,0,1,1,1,free,none,casual,1,1,1,1,0,0,0,0,0,0
1801,tuCLe8Rose9TzqDw21ycIA,Lava Grill,3650 E Flamingo Rd,Las Vegas,NV,89121,36.11581802,-115.0954666,4,105,0,"Barbeque, Restaurants, Hawaiian, Japanese",1,0,1,1,1,average,1,1,0,1,1,0,no,none,casual,1,0,1,0,0,0,0,0,1,0
1802,LWgaRojEN8a-V6yxORo7yQ,Poke Poku Hawaiian Poke Bar,"9310 S Eastern Ave, Ste 108",Las Vegas,NV,89123,36.01948,-115.117395,4.5,235,1,"Poke, Food, Restaurants, Hawaiian, Sushi Bars",1,0,2,0,0,average,1,2,1,1,2,0,free,none,casual,1,0,1,0,0,0,0,0,0,0
1803,f1ZKauu7dCB6iplmKqplAQ,Hong Kong Garden Seafood & Dim Sum Cafe,5300 Spring Mountain Rd,Las Vegas,NV,89146,36.126605,-115.213535,3.5,329,1,"Dim Sum, Restaurants, Chinese, Seafood, Cantonese",1,1,3,1,1,average,1,2,0,0,1,1,no,full_bar,casual,1,0,1,1,0,0,0,0,0,0
1804,eh127ASMZstrELE0K0XADw,Luke's Lobster Las Vegas,3200 S Las Vegas Blvd,Las Vegas,NV,89109,36.12661608,-115.1695653,4.5,556,1,"Seafood, Restaurants",1,0,1,1,1,average,1,2,1,0,1,0,no,none,casual,0,0,1,0,0,0,0,0,0,0
