"","business_id","sentiments","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","Chinese","French","Mexican","Italian","Indian","Japanese","American","China.p","India.p","Italy.p","Japan.p","France.p","Mexico.p"
"1312","svdEhLmNmpVaIv1WLtoOvQ",4,"Tacos & Beer","3900 Paradise Rd, Ste A","Las Vegas","NV","89169",36.11926,-115.154634,4,1089,1,"Tapas/Small Plates, Latin American, Nightlife, Mexican, Bars, Cocktail Bars, Restaurants",1,1,3,1,1,"average",1,2,1,1,3,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1313","SVGApDPNdpFlEjwRQThCxA",0,"Juan's Flaming Fajitas & Cantina","9640 W Tropicana, Ste 101","Las Vegas","NV","89147",36.100509,-115.302689,4.5,1624,1,"Nightlife, Restaurants, Bars, Mexican",1,0,2,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1314","SwAZBCyFtVo_8vkRbJhdkA",4,"Culinary Dropout","4455 Paradise Rd","Las Vegas","NV","89169",36.109303,-115.15447,4,948,1,"Nightlife, Beer, Wine & Spirits, American (New), Gastropubs, Food, Restaurants, Bars, Event Planning & Services, Fondue, Venues & Event Spaces",0,1,3,1,0,"average",1,2,1,0,2,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1315","SwrRrGM-clSCBqC9aZJ1KQ",9,"McCall's Heartland Grill","2000 Las Vegas Blvd S","Las Vegas","NV","89104",36.1473845,-115.1566778,4,139,1,"American (Traditional), Nightlife, Steakhouses, Restaurants, Bars, Seafood",0,1,1,2,0,"average",1,2,0,0,0,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1316","SXV_yKYUAFvQJirAhF0tWQ",2,"The Mad Greek Cafe","8565 W Sahara Ave","Las Vegas","NV","89117",36.1428,-115.278464,3,134,0,"Mediterranean, Restaurants, Greek",1,1,1,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1317","SycXTaA4MeJZuDK4Y1owDQ",-5,"Islands Restaurant","10810 W Charleston Blvd","Las Vegas","NV","89135",36.1600355773,-115.3314544383,3.5,280,1,"American (Traditional), Bars, Nightlife, Burgers, Sports Bars, Restaurants",1,0,2,1,0,"average",1,2,1,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1318","sYfHxCqHpIX2HnDhw0JRAA",14,"Ohjah Japanese Steakhouse Sushi & Hibachi","8595 S Decatur Blvd, Ste 104","Las Vegas","NV","89139",36.0334054807,-115.208426028,4,529,1,"Restaurants, Steakhouses, Sushi Bars, Japanese",1,1,1,1,0,"average",1,2,0,1,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1319","SzB85-8tmDEvoapZSDTBkQ",-4,"Roberto's Taco Shop","5335 S Decatur Blvd","Las Vegas","NV","89118",36.0928631,-115.2085074,3.5,194,1,"Fast Food, Mexican, Restaurants",1,0,3,1,0,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1320","SzBpr6or7BQcjc-e3ARLjw",4,"Greens and Proteins","6375 S Rainbow Blvd","Las Vegas","NV","89118",36.0726226472,-115.2435127498,4,243,1,"Restaurants, Breakfast & Brunch, Sandwiches",1,0,4,1,1,"average",1,2,0,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1321","SZEFE5hL7aN5nM-A44iPwQ",0,"Prime","3600 S Las Vegas Blvd","Las Vegas","NV","89109",36.113596,-115.174923,4,907,1,"Nightlife, Restaurants, Bars, Steakhouses",0,1,1,1,0,"average",0,4,1,0,3,0,"free","full_bar","dressy",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1322","sZsJooAzpKqOvDysphkqpQ",2,"Pop Up Pizza","1 S Main St","Las Vegas","NV","89101",36.1721156,-115.1469038,4,311,1,"Restaurants, Vegan, Pizza",1,0,3,1,0,"average",1,1,0,1,1,1,"no","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1323","SzzrUeJGnl_LQAJXMK8wQw",5,"Omoide Noodles & Bowls","7745 S Rainbow Blvd","Las Vegas","NV","89139",36.0477111,-115.2435475,4,409,1,"Noodles, Soup, Ramen, Restaurants, Japanese",1,0,2,1,0,"average",1,2,0,1,1,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1324","T0Uw6vwwfO3el29wBoDamQ",7,"Pink's Hot Dogs","3667 Las Vegas Blvd S","Las Vegas","NV","89109",36.109413,-115.172353,3,947,0,"Fast Food, Hot Dogs, Restaurants",1,0,2,2,1,"average",1,1,1,0,1,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1325","T3ASfec34b8-uYr3xZj8Lw",5,"P.F. Chang's","1095 S Rampart Blvd","Las Vegas","NV","89145",36.1594289732,-115.2918989165,3.5,364,1,"Asian Fusion, Restaurants, Gluten-Free, Chinese",1,1,2,1,1,"average",1,2,1,1,1,1,"no","full_bar","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1326","T5nTtSCSRoEYMsZPhF61wg",11,"Waffles Cafe","6446 N Durango Dr, Ste 150","Las Vegas","NV","89149",36.2779836878,-115.2869477727,4,312,1,"Juice Bars & Smoothies, Breakfast & Brunch, Coffee & Tea, Food, Restaurants",1,0,3,1,0,"average",1,1,0,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1327","T5UBAJt5Kod_wQGbH6m9hA",5,"Los Molcajetes","1553 N Eastern Ave","Las Vegas","NV","89101",36.187952,-115.1166005,4,164,1,"Mexican, Restaurants",1,0,2,1,0,"average",1,2,0,0,1,1,"no","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1328","Ta4GRuHyZvU5H_l5IAG1PQ",4,"Nanay Gloria","5980 W Spring Mountain Rd, Ste 2 C","Las Vegas","NV","89146",36.1261011509,-115.2233785859,3.5,173,1,"Fast Food, Filipino, Restaurants, Buffets",1,0,3,1,1,"average",1,1,0,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1329","tA5mqEP68qjbTFK9c14D7A",2,"Pot Tea Social House","7815 S Rainbow Blvd, Ste 102","Las Vegas","NV","89139",36.0463716252,-115.243588686,4,312,0,"Taiwanese, Seafood, Coffee & Tea, Asian Fusion, Restaurants, Food",1,1,2,1,1,"average",1,2,0,1,2,0,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1330","TCWMgOiV0PxQkWE1SyBIWQ",12,"Nobu Las Vegas","4455 Paradise Rd","Las Vegas","NV","89169",36.1091636136,-115.1534932852,4,1003,1,"Restaurants, Japanese, Sushi Bars, Latin American, Asian Fusion",0,1,1,1,0,"average",1,4,0,0,1,0,"no","full_bar","dressy",1,0,1,0,0,0,0,0,1,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1331","Tefx_N6A6nrsdj4jHHnbYg",10,"Le Petit Café & Bakery","6496 Medical Center St, Ste 100","Las Vegas","NV","89148",36.0707892,-115.291954,4.5,211,1,"Themed Cafes, Cafes, Bakeries, Food, French, Restaurants",1,0,3,1,1,"average",1,1,1,1,3,0,"free","none","casual",1,0,1,0,1,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1332","TeggG3duunpoy__1Y2SAyQ",-1,"Aloha Kitchen","4745 S Maryland Pkwy","Las Vegas","NV","89119",36.1036270107,-115.1377691414,4,464,1,"Hawaiian, Restaurants",1,0,3,1,1,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1333","TeHB4-F_5Mwg1VE2Uzu0Ag",8,"Buca di Beppo Italian Restaurant","3850 S Las Vegas Blvd","Las Vegas","NV","89109",36.0988702,-115.1759152,3.5,466,1,"Italian, Event Planning & Services, Pizza, Restaurants, Food, Caterers",1,1,3,0,1,"average",1,2,0,0,1,0,"no","full_bar","casual",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1334","TfabYPasZ1oOMN6JLa-yvw",15,"India Palace","505 E Twain Ave","Las Vegas","NV","89169",36.121237,-115.151852,4,765,1,"Herbs & Spices, Food, Pakistani, Specialty Food, Indian, Halal, Restaurants",1,1,2,1,1,"average",1,2,0,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,0,1,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1335","tFC0oaQO0wpwMIaJyUSsAQ",6,"Paris Baguette","3377 Las Vegas Blvd, Ste 2390","Las Vegas","NV","89109",36.1220157,-115.1696529,4,157,1,"Food, Restaurants, Bakeries, Coffee & Tea, Cafes",1,0,1,1,0,"quiet",1,2,1,0,1,0,"free","none","casual",0,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1336","tH0wF3EPPgAY14lnmK1_Sg",1,"Makai Pacific Island Grill","1932 Rock Springs Dr","Las Vegas","NV","89128",36.1949913,-115.2461811,4.5,129,1,"Hawaiian, Barbeque, Restaurants, Asian Fusion",1,0,2,0,1,"quiet",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1337","tJ9-u9MfpVbX4X2miIJ71w",10,"Hokkaido Teppanyaki Steak House","3555 S Town Center Dr, Ste 101","Las Vegas","NV","89135",36.1248839,-115.3250841,4,182,1,"Steakhouses, Teppanyaki, Seafood, Bars, Japanese, Sushi Bars, Nightlife, Lounges, Restaurants",1,1,1,1,1,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1338","Tk7qCou7aYv_Z-K3a7NhhA",19,"Shish Kabob House","6620 W Flamingo Rd, Ste 7","Las Vegas","NV","89103",36.1150513,-115.2365638,4,511,1,"Middle Eastern, Mediterranean, Restaurants",1,1,2,1,1,"average",1,2,0,1,1,0,"no","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1339","TL5Dtfnf-5hYG13lBF9N2A",12,"Benihana","3000 Paradise Rd","Las Vegas","NV","89109",36.1351505654,-115.1521913732,3.5,461,1,"Hotels & Travel, Event Planning & Services, Arts & Entertainment, Beer, Wine & Spirits, Teppanyaki, Casinos, Japanese, Restaurants, Hotels, Food",1,1,1,1,0,"average",1,3,0,0,1,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1340","tlZmJBQ9UWkaI0Zce_KFhg",15,"T-Bird Lounge & Restaurant","9465 S Eastern Ave","Las Vegas","NV","89123",36.0176758,-115.1188775,3.5,118,0,"Nightlife, Bars, Restaurants, American (Traditional), Cocktail Bars, Breakfast & Brunch",1,0,4,1,0,"average",1,1,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1341","tMdgY7Ou4k3bYZZulJCiuQ",2,"Bronze Cafe at The Center","401 S Maryland Pkwy","Las Vegas","NV","89101",36.1619276,-115.1346287,4.5,622,0,"Cafes, Vegan, Gluten-Free, Restaurants, Coffee & Tea, Salad, Food, Sandwiches, Vegetarian",1,0,1,1,1,"average",1,2,1,1,1,0,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1342","TmIucPRTngutrjDpC0nXgQ",10,"Black Tap","3355 S Las Vegas Blvd","Las Vegas","NV","89109",36.122774,-115.170469,4,521,1,"Beer Bar, Bars, Nightlife, Restaurants, Burgers, Chicken Wings",1,0,4,0,0,"loud",1,2,1,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1343","tMYYSWyTppDcF070Hmy-kQ",4,"Blue Ribbon Fried Chicken - Downtown Summerlin","1770 Festival Plaza Dr, Suite 200, Downtown Summerlin","Las Vegas","NV","89135",36.1517914562,-115.3327068215,3.5,445,0,"Restaurants, Fast Food, American (New), Chicken Wings, Chicken Shop",1,0,2,1,1,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1344","TQFeyV5Ll449uQd3JprHcg",-2,"Hooters","4321 W Flamingo Rd","Las Vegas","NV","89103",36.1144832,-115.1948136,3,123,0,"Nightlife, Beer, Wine & Spirits, Food, Chicken Wings, Sports Bars, American (Traditional), Restaurants, Bars",0,1,3,2,1,"average",1,2,1,1,3,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1345","tQifTiY-vutj8orxcMJKfQ",-2,"Triple George Grill","201 N 3rd St, Ste 120","Las Vegas","NV","89101",36.1718195,-115.1423178,4,1064,1,"American (New), Steakhouses, Seafood, Restaurants",0,1,1,4,0,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1346","TqUVH7Ox_3qEkCxCCS_l3Q",6,"Prime Rib Loft","4500 W Tropicana Ave","Las Vegas","NV","89103",36.1025498,-115.2016926,3.5,272,1,"Seafood, Wine Bars, Restaurants, Bars, Nightlife, Steakhouses",0,1,1,1,0,"quiet",0,2,0,0,0,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1347","Trbt0Ex85yvwT8DHoEFCvg",-1,"Ocean One Bar and Grille","3667 Las Vegas Blvd S, Ste 620, Miracle Mile Mall","Las Vegas","NV","89109",36.108854,-115.170512,3.5,974,1,"American (New), Nightlife, Bars, Restaurants",1,0,3,1,0,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1348","tro-hrljuY1cUAVFYauTlQ",0,"In-N-Out Burger","4705 S Maryland Pkwy","Las Vegas","NV","89119",36.1041636,-115.1376159,4,327,1,"Restaurants, Burgers, Fast Food",1,0,2,1,0,"average",1,1,1,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1349","tsf1JNdeeQf_654YUSrzRw",9,"McMullan's Irish Pub","4650 W Tropicana Ave","Las Vegas","NV","89103",36.1016738,-115.2043391,4.5,519,1,"Music Venues, Arts & Entertainment, Nightlife, Irish Pub, Irish, Bars, Breakfast & Brunch, Pubs, Restaurants",0,1,3,1,0,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1350","TspQ9jCczz436RiJHJQYZw",-5,"Fresh Kabob","1405 E Sunset Rd, Ste 130","Las Vegas","NV","89119",36.0714626826,-115.1341722997,4,252,1,"Mediterranean, Restaurants",1,1,2,1,1,"average",1,1,1,1,1,1,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1351","TtqvXhjmXXd0nhibRAbpRg",0,"Nozomi Sushi","2202 W Charleston Blvd, Ste 11","Las Vegas","NV","89102",36.1596729161,-115.1720037505,3.5,122,1,"Sushi Bars, Seafood, Nightlife, Bars, Japanese, Buffets, Restaurants",1,1,2,1,0,"quiet",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1352","tuCLe8Rose9TzqDw21ycIA",-1,"Lava Grill","3650 E Flamingo Rd","Las Vegas","NV","89121",36.1158180237,-115.0954666138,4,105,0,"Barbeque, Restaurants, Hawaiian, Japanese",1,0,1,1,1,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1353","TUrQG_XfJA_kCOSN0oUbTQ",1,"Smashburger","7390 Las Vegas Blvd, Ste 100","Las Vegas","NV","89123",36.0552452,-115.1723424,3.5,173,1,"Restaurants, Burgers",1,0,2,1,0,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1354","TVbVii4EUQt9DG7y698zIw",0,"ARIA Café","3730 Las Vegas Blvd S","Las Vegas","NV","89109",36.1083024557,-115.1766068708,3,830,1,"American (New), Restaurants, Breakfast & Brunch, Cafes",1,1,2,0,0,"average",1,2,0,0,1,0,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1355","tVW7pefO8xIgWMF86oVhKQ",0,"Firehouse Subs","6070 S Rainbow Blvd, Ste 1","Las Vegas","NV","89118",36.0785053,-115.2416664,4,117,1,"Fast Food, Restaurants, Sandwiches, Delis",1,1,2,1,1,"average",1,1,0,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1356","TW58a4UkMcksdfQ7znUqsA",2,"Doh Korean BBQ","7920 S Rainbow Blvd, Ste 105","Las Vegas","NV","89139",36.0447344,-115.2425,4,388,1,"Barbeque, Restaurants, Korean",1,1,3,1,0,"average",0,2,0,1,2,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1357","tWasMHaS6ZD-xRhevpoqkw",2,"Bubba Gump Shrimp","3717 Las Vegas Blvd S, Ste 2 Q","Las Vegas","NV","89109",36.1088688032,-115.1721931901,3.5,464,1,"Comfort Food, Seafood, Restaurants, Southern, Cajun/Creole, American (Traditional)",1,0,2,1,0,"average",1,2,1,0,2,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1358","tXqaK0lBEE1XJbzDPsdFvg",0,"Farmer Boys","5847 S Decatur Blvd","Las Vegas","NV","89118",36.083996,-115.2085305,3.5,270,1,"Mexican, Restaurants, Salad, Sandwiches, Burgers, Diners, Breakfast & Brunch, American (Traditional)",1,0,4,1,0,"average",1,1,1,1,1,0,"free","none","casual",1,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1359","TXS-9SUkjpZFz29XOB1SPg",-4,"M&M Soul Food Cafe","2211 S Las Vegas Blvd","Las Vegas","NV","89104",36.1453494842,-115.1560199261,3,474,1,"Coffee & Tea, Restaurants, Breakfast & Brunch, Food, Cafes, Soul Food",1,0,4,1,1,"average",1,2,0,1,1,1,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1360","TzpqNdtAZHXuIKf2xS0o2A",7,"Blue Iguana Mexican Express","2880 S Las Vegas Blvd","Las Vegas","NV","89109",36.1376416,-115.1653861,2,129,1,"American (Traditional), Fast Food, Mexican, Restaurants",1,0,1,1,0,"average",1,1,0,0,1,1,"no","beer_and_wine","casual",1,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1361","u-67zd1ImTv3EEr5kIdWrA",4,"House of Blues - Music Venue","3950 Las Vegas Blvd S","Las Vegas","NV","89119",36.0928664972,-115.1758682728,3.5,985,1,"Venues & Event Spaces, Hotels, Hotels & Travel, Bars, American (New), Arts & Entertainment, Music Venues, Performing Arts, Restaurants, Cajun/Creole, Event Planning & Services, Musicians, Nightlife",0,1,1,1,0,"very_loud",1,2,0,0,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1362","u_8cVZyxh0J468zEZUjNDQ",12,"Pin-Up Pizza","3667 Las Vegas Blvd S","Las Vegas","NV","89109",36.109496,-115.172363,3.5,642,1,"Restaurants, Pizza",1,0,3,1,0,"average",1,1,1,0,2,0,"no","beer_and_wine","casual",0,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1363","u0YYkO2CeD3JFCkR1wSMog",-3,"Martorano's","3655 Las Vegas Blvd S","Las Vegas","NV","89109",36.112449,-115.170697,3.5,399,1,"Italian, Restaurants",0,1,1,2,0,"average",0,3,0,1,0,1,"no","full_bar","casual",1,0,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1364","u3nwislXMKKwkpHAXAArbQ",2,"KJ Kitchen","5960 Spring Mountain Rd","Las Vegas","NV","89146",36.1258028,-115.2230631,3.5,307,1,"Restaurants, Chinese",1,1,2,1,1,"average",1,2,0,0,1,0,"no","beer_and_wine","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1365","u4IDWradF0DQSdfiUNpS2Q",-1,"Tasty Grill","4140 S Durango Dr","Las Vegas","NV","89147",36.1144314,-115.2781167,4,155,1,"Chicken Wings, Restaurants, Pizza, Burgers, American (Traditional)",1,1,4,1,1,"quiet",1,1,0,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1366","u8-WDsLXAl0dXQW_wqWrDg",1,"Broadway Burger Bar & Grill","3790 S Las Vegas Blvd","Las Vegas","NV","89109",36.102861,-115.174257,3.5,327,1,"Vegetarian, Fast Food, Burgers, Salad, Restaurants",1,1,2,2,0,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1367","U9aA5H13y7t9xWnoQslV0Q",6,"Beijing Noodle No. 9","3570 Las Vegas Blvd S","Las Vegas","NV","89109",36.116165,-115.175067,2.5,876,1,"Food, Restaurants, Chinese",1,1,2,1,0,"average",1,2,0,0,0,1,"no","full_bar","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1368","U9nXdynQ2YR5xYx8tM3S7w",8,"TGI Fridays","4570 W Sahara Ave","Las Vegas","NV","89102",36.1448718,-115.2023475,2.5,216,1,"Nightlife, American (New), Restaurants, Wine Bars, American (Traditional), Burgers, Bars",1,1,4,1,0,"average",1,2,1,1,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1369","UAMTM6LMA2on079oBMFBPQ",9,"Lazy Joe's Fish & Chips","7835 S Rainbow Blvd, Ste 22","Las Vegas","NV","89139",36.0458007,-115.2440943,3.5,344,1,"Restaurants, Mediterranean, Gluten-Free, Seafood, Fish & Chips",1,1,2,1,1,"average",1,2,0,1,1,1,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1370","UcIrRf2mWgqqlg-HNoDl0A",1,"China One","7080 N Durango Dr, Ste 130","Las Vegas","NV","89149",36.2896761296,-115.285823997,3,237,1,"Chinese, Restaurants",1,0,2,0,1,"average",1,1,0,1,1,0,"no","none","casual",1,1,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1371","UCpUOtvqR-NBWBNVMzJleA",-2,"Blue Martini Lounge","6593 Las Vegas Blvd S, Bldg L B214","Las Vegas","NV","89119",36.0683706291,-115.177535906,3.5,930,1,"Lounges, Nightlife, Bars, Restaurants, American (New)",0,1,1,0,0,"loud",0,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"1372","uDeycmwCy26ALJHeG3SsEA",9,"Buffalo Wild Wings","6640 N. Durango Dr, Ste 110","Las Vegas","NV","89149",36.2812317365,-115.2861511407,3,291,1,"American (Traditional), Nightlife, Chicken Wings, Bars, Restaurants, Sports Bars",1,0,3,1,1,"loud",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
